Date,Content,Source
2024-07-23 21:11:00,"Được tin Tổng Bí thư Nguyễn Phú Trọng từ trần, lãnh đạo nhiều nước, nhiều đảng đã gửi điện, thư, thông điệp chia buồn tới Đảng, Nhà nước và nhân dân Việt Nam.",https://thanhnien.vn/lanh-dao-nhieu-nuoc-tiep-tuc-chia-buon-tong-bi-thu-nguyen-phu-trong-tu-tran-185240723204516755.htm
2024-07-23 20:43:00,"Tính đến 23.7, đã có hơn 4.000 bạn trẻ thủ đô tình nguyện đăng ký tham gia phục vụ các nội dung của lễ Quốc tang Tổng Bí thư Nguyễn Phú Trọng, trong 2 ngày 25 và 26.7.2024.",https://thanhnien.vn/hon-4000-ban-tre-dang-ky-phuc-vu-quoc-tang-tong-bi-thu-nguyen-phu-trong-185240723201324933.htm
2024-07-23 19:07:00,"Kể từ năm 1967, khi tốt nghiệp Trường ĐH Tổng hợp Hà Nội cho đến nay, Tổng Bí thư Nguyễn Phú Trọng có nhiều dịp quay về ""trường xưa"", với mong mỏi ĐH Quốc gia Hà Nội vươn lên tầm khu vực và thế giới…",https://thanhnien.vn/tong-bi-thu-va-noi-luu-giu-nhung-ky-uc-lang-lang-hanh-dien-cua-doi-minh-185240722175259275.htm
2024-07-23 16:02:00,"Từ sáng 23.7, nhiều cơ quan, công sở, nhà dân trên địa bàn TP.HCM đã tổ chức treo cờ rủ sớm hơn ngày diễn ra Quốc tang để tưởng nhớ Tổng Bí thư Nguyễn Phú Trọng.",https://thanhnien.vn/nhieu-noi-o-tphcm-treo-co-ru-tuong-nho-tong-bi-thu-185240722223918493.htm
2024-07-23 20:26:00,Trung tâm Y tế H.Thới Bình (Cà Mau) vừa đình chỉ chuyên môn 1 điều dưỡng và chuyển sang làm việc khoa khác đối với 1 bác sĩ liên quan vụ 'người nhà ôm trẻ 4 tháng tuổi đến phòng trực cầu cứu'.,https://thanhnien.vn/vu-nguoi-nha-om-tre-den-phong-truc-cau-cuu-dinh-chi-chuyen-mon-1-dieu-duong-185240723185158481.htm
2024-07-23 18:58:00,"Cựu Chủ tịch Tập đoàn FLC Trịnh Văn Quyết ước tính tài sản của mình khoảng 5.000 tỉ đồng, đủ để khắc phục hậu quả cho 2 hành vi thao túng chứng khoán và lừa đảo chiếm đoạt tài sản.",https://thanhnien.vn/ong-trinh-van-quyet-uoc-tinh-tai-san-5000-ti-dong-du-khac-phuc-hau-qua-185240723181905198.htm
2024-07-23 18:54:00,"Mưa lớn cả ngày khiến nhiều tuyến phố tại Hà Nội như QL6 (Q.Hà Đông) Tố Hữu, Triều Khúc (Q.Thanh Xuân), đại lộ Thăng Long (Q.Nam Từ Liêm)... chìm trong biển nước.",https://thanhnien.vn/ha-noi-mua-ca-ngay-nhieu-tuyen-pho-ngap-sau-185240723182529005.htm
2024-07-23 21:53:00,"Giám đốc Mật vụ Mỹ Kimberly Cheatle đã từ chức sau khi cơ quan này thất bại trong việc ngăn chặn vụ ám sát nhằm vào cựu Tổng thống Donald Trump hôm 13.7, theo Đài ABC News dẫn 2 nguồn thạo tin.",https://thanhnien.vn/giam-doc-mat-vu-my-tu-chuc-sau-khi-ong-trump-bi-am-sat-185240723213333571.htm
2024-07-23 22:20:00,"Mưa lũ do ảnh hưởng của bão số 2 đã gây ảnh hưởng, hư hỏng ít nhất 8 nhà dân ở một số huyện miền núi tỉnh Thanh Hóa.",https://thanhnien.vn/thanh-hoa-mua-lu-do-bao-so-2-gay-hu-hong-nhieu-nha-dan-185240723213345617.htm
2024-07-23 19:10:00,Tổng công ty Đầu tư phát triển đường cao tốc Việt Nam (VEC) vừa có văn bản gửi đến Cục Đường cao tốc kiến nghị bổ sung hạng mục trạm sạc điện tại trạm dừng nghỉ trên các tuyến cao tốc do VEC quản lý.,https://thanhnien.vn/de-xuat-bo-sung-tram-sac-xe-dien-tren-5-tuyen-cao-toc-185240723181710214.htm
