Date,Content,Source
2024-07-22 19:08:00,"Suốt 3 tháng, một máy bay huấn luyện Yakovlev Yak-52 của Ukraine đã truy lùng và bắn hạ các máy bay không người lái (UAV) do thám của Nga trên bầu trời Odessa, miền nam Ukraine.",https://thanhnien.vn/bat-ngo-sat-thu-diet-uav-cua-ukraine-khien-nga-buc-boi-185240721163328421.htm
2024-07-22 18:42:00,Chiều 22.7 tại Bệnh viện đa khoa Bình Thuận diễn ra lễ ký kết hợp tác chuyển giao kỹ thuật trong khám chữa bệnh giữa đơn vị này với Trường ĐH Y dược TP.HCM.,https://thanhnien.vn/truong-dh-y-duoc-tphcm-chuyen-giao-ky-thuat-kham-chua-benh-cho-bvdk-binh-thuan-185240722144949231.htm
2024-07-22 16:00:00,"Nguồn gốc câu ""thi rớt về anh nuôi"" xuất phát từ video được chia sẻ rầm rộ trên mạng xã hội rất lâu rồi, nhưng cứ đến mùa thi, cụ thể là những ngày gần đây lại viral (lan tỏa) khắp mạng.",https://thanhnien.vn/thi-rot-ve-anh-nuoi-loi-dong-vien-tuong-lang-man-nhung-khien-cac-nang-tat-mang-185240720101736902.htm
2024-07-22 17:26:00,"Gia đình tìm kiếm tin tức của cụ Trịnh Thị Điềm (80 tuổi, ngụ TP.HCM) khi bà bỗng dưng rời nhà rồi biệt tích suốt nhiều ngày nay.",https://thanhnien.vn/cu-ba-80-tuoi-mat-lien-lac-gan-1-tuan-con-chau-tim-khap-tphcm-185240722171212492.htm
2024-07-22 19:30:00,"Khi đang là 'đả nữ' hàng đầu làng phim ảnh Hồng Kông, Trịnh Bội Bội vẫn quyết định rời bỏ hào quang, danh vọng để làm tròn bổn phận mà bà cho là quan trọng nhất trong đời: làm vợ, làm mẹ.",https://thanhnien.vn/cuoc-hon-nhan-khien-de-nhat-hiep-nu-trinh-boi-boi-tu-bo-hao-quang-185240722170455912.htm
2024-07-22 16:24:00,"Tốt nghiệp đại học ngành dược nhưng anh Trần Xuân Duy (30 tuổi, ngụ xã Mỹ Lệ H.Cần Đước, Long An) quyết định về quê nối nghiệp cha giữ nghề làm tranh kiếng truyền thống và phụ mẹ bán thuốc tây.",https://thanhnien.vn/tot-nghiep-dai-hoc-nganh-duoc-si-nhung-ve-que-lam-nghe-tranh-kieng-truyen-thong-185240722160140494.htm
2024-07-22 19:25:00,"'Em rất hâm mộ chị Phương Mỹ Chi. Sau khi học xong THPT, em sẽ dành nhiều thời gian tập trung vào việc ca hát hơn', Dương Nghi Đình chia sẻ về việc bị so sánh với đàn chị.",https://thanhnien.vn/hien-tuong-dan-ca-duong-nghi-dinh-noi-ve-viec-bi-so-sanh-voi-phuong-my-chi-185240722163150585.htm
2024-07-22 16:18:00,"Liên đoàn Bóng đá Indonesia và HLV Shin Tae-yong tuyên bố đội bóng xứ sở vạn đảo có thể dùng đội hình phụ, tham dự ASEAN Championship 2024. Tuy nhiên, rất khó tin điều này sẽ xảy ra.",https://thanhnien.vn/tuyen-bo-dung-doi-hinh-2-du-aff-cup-indonesia-dang-choi-don-gio-185240722161045799.htm
2024-07-22 14:14:00,"Như hàng triệu người dân Việt Nam, cô gái ở tỉnh Gia Lai cũng bày tỏ niềm tiếc thương vô hạn khi Tổng Bí thư Nguyễn Phú Trọng từ trần. Sự kính trọng và yêu quý được cô gái dồn cả vào những nét vẽ để tạo nên bức tranh đầy cảm xúc.",https://thanhnien.vn/co-gai-ve-tranh-bay-to-niem-tiec-thuong-tong-bi-thu-nguyen-phu-trong-185240722134845496.htm
2024-07-22 09:00:00,"Thí sinh tự do Ngô Thị Quỳnh Trâm (19 tuổi, ở xã Suối Bạc, H.Sơn Hòa, Phú Yên), cựu học sinh Trường THPT Phan Bội Châu, là thủ khoa kỳ thi tốt nghiệp THPT năm 2024 của tỉnh Phú Yên.",https://thanhnien.vn/co-gai-do-thu-khoa-nhung-luc-nan-long-em-lai-nghi-ve-uoc-mo-cua-minh-185240721181529728.htm
