Date,Content,Source
2024-08-03 16:30:00,"Nhận danh hiệu Miss USA 2023 sau ồn ào Noelia Voigt từ bỏ vương miện, Savannah Gankiewicz cho biết cô đã phải chịu đựng sự thù ghét, bắt nạt thậm chí bị dọa giết.",https://thanhnien.vn/nguoi-dep-lai-viet-bi-bat-nat-doa-giet-sau-khi-tro-thanh-hoa-hau-my-185240803151351726.htm
2024-08-03 18:35:00,"Trên Instagram cá nhân, Lee Jong Suk khoe những khoảnh khắc tận hưởng chuyến du lịch Đà Nẵng cùng người thân. Loạt ảnh được chia sẻ giữa lúc tin đồn anh và nữ ca sĩ IU chia tay đang râm ran khắp mạng xã hội.",https://thanhnien.vn/lee-jong-suk-khoe-anh-du-lich-da-nang-giua-tin-don-chia-tay-iu-185240803172358034.htm
2024-08-03 16:55:00,"Trần Quyết Chiến có màn thể hiện quá xuất sắc ở trận chung kết để đánh bại đối thủ, qua đó giành chức vô địch giải billiards carom 3 băng Bình Dương 2024.",https://thanhnien.vn/billiards-3-bang-tran-quyet-chien-vo-dich-day-thuyet-phuc-thiet-lap-ky-luc-moi-185240803165322717.htm
2024-08-03 18:32:00,"Sau thời gian hoạt động ở Mỹ, ca sĩ Hồ Lệ Thu tiếp tục về Việt Nam để tham gia phim truyền hình của đạo diễn Nguyễn Thái Huân.",https://thanhnien.vn/ca-si-ho-le-thu-ve-viet-nam-dong-phim-truyen-hinh-185240803182002329.htm
2024-08-03 16:48:00,"Sau khi nữ xạ thủ Trịnh Thu Vinh đã bị loại sau lượt bắn thứ năm tại chung kết nội dung 25 m súng ngắn thể thao diễn ra lúc 14 giờ 30 hôm nay (3.8) ở Olympic Paris 2024, VĐV Nguyễn Huy Hoàng cũng dừng chân ở vòng loại nội dung 1.500 m bơi tự do.",https://thanhnien.vn/olympic-paris-2024-cho-tin-vui-tu-nu-xa-thu-trinh-thu-vinh-185240803105635355.htm
2024-08-03 13:31:00,"Trong 5 học sinh được Trường ĐH Y dược TP.HCM tuyển thẳng vào học đại học năm 2024 chỉ có duy nhất một nữ sinh. Đó là Lê Thảo Ngân, cựu học sinh lớp 12 chuyên sinh, Trường THPT chuyên Nguyễn Bỉnh Khiêm (TP.Tam Kỳ, tỉnh Quảng Nam). Tuy nhiên, nữ sinh này đã có cú ""quay xe"" đầy bất ngờ.",https://thanhnien.vn/cu-quay-xe-cua-nu-sinh-duy-nhat-duoc-tuyen-thang-vao-truong-dh-y-duoc-tphcm-185240803114349723.htm
2024-08-03 13:00:00,"Phát biểu tại Đại hội đại biểu Hội Liên hiệp thanh niên Việt Nam tỉnh Bắc Giang lần thứ VI, anh Nguyễn Tường Lâm, Bí thư T.Ư Đoàn, Phó chủ tịch Hội Liên hiệp thanh niên Việt Nam, nhấn mạnh 'ở đâu có thanh niên, ở đó phải có tổ chức Hội'.",https://thanhnien.vn/o-dau-co-thanh-nien-o-do-phai-co-to-chuc-hoi-18524080311204147.htm
2024-08-03 12:42:00,"Thời gian gần đây, không ít người trẻ ta thán chuyện thu nhập giảm trầm trọng khiến họ bất ngờ và rơi vào tình cảnh khó khăn.",https://thanhnien.vn/thuc-day-cam-thay-dieu-dung-lao-dao-vi-thu-nhap-giam-185240803105743933.htm
2024-08-03 12:30:00,"Đại hội đại biểu Hội Liên hiệp thanh niên Việt Nam tỉnh Bắc Giang lần thứ VI, nhiệm kỳ 2024 - 2029 đã tín nhiệm cử anh Thân Trung Kiên làm Chủ tịch Hội Liên hiệp thanh niên Việt Nam tỉnh Bắc Giang.",https://thanhnien.vn/anh-than-trung-kien-lam-chu-tich-hoi-lien-hiep-thanh-nien-viet-nam-tinh-bac-giang-185240803115832041.htm
2024-08-03 14:13:00,"Trưa nay 3.8, mưa đổ xuống nhiều khu vực ở TP.HCM khiến một số tuyến đường mênh mông nước, người dân vất vả di chuyển qua đoạn ngập.",https://thanhnien.vn/tphcm-mua-xuat-hien-giua-trua-duong-pho-nhieu-noi-menh-mong-nuoc-185240803140420715.htm
2024-08-03 13:35:00,"Đến cồn Sơn, nhiều người khi quan sát bà Bàn Thị Xiếu (78 tuổi, ngụ P.Bùi Hữu Nghĩa, Q.Bình Thủy, TP.Cần Thơ) gò lưng đánh võng chuối, rất thích thú với câu chuyện nghề lạ ở miền Tây.",https://thanhnien.vn/nghe-la-mien-tay-nguoi-truyen-nghe-danh-vong-chuoi-cuoi-cung-o-con-son-185240727095631329.htm
2024-08-03 12:12:00,"Để có không gian thoát hiểm một cách dễ dàng nếu chẳng may xảy ra cháy, các kiến trúc sư đã có nhiều gợi ý về cách cải tạo nhà phố, có không gian chật hẹp theo cách hợp lý nhất.",https://thanhnien.vn/phong-chong-chay-no-o-nha-pho-lam-gieng-troi-tao-khoang-lui-phia-sau-185240716111923695.htm
2024-08-03 13:39:00,"Những chiếc xe máy điện Honda Cub E nhập về Việt Nam thông qua cửa hàng kinh doanh xe không chính hãng, có giá đồn đoán 20 - 27 triệu đồng.",https://thanhnien.vn/xe-may-dien-honda-cub-e-dau-tien-ve-viet-nam-185240802143546215.htm
2024-08-03 19:16:00,"Một tòa nhà chung cư với gần 200 căn hộ thuộc dự án nhà ở xã hội tại Thừa Thiên - Huế đã được đầu tư xây dựng vượt tiến độ, khánh thành bàn giao cho khách hàng.",https://thanhnien.vn/ban-giao-vuot-tien-do-gan-200-can-ho-nha-o-xa-hoi-cho-khach-hang-185240803153155061.htm
2024-08-03 17:18:00,"Mặc dù dòng iPhone 16 sẽ mang đến một số cải tiến đáng kể, nhưng có vẻ như thay đổi lớn nhất sẽ chỉ có trên iPhone 17 Slim dự kiến ra mắt vào năm sau.",https://thanhnien.vn/iphone-17-slim-se-la-chiec-iphone-ky-la-nhat-cua-apple-185240802221452799.htm
2024-08-03 16:53:00,"Một chiếc ô tô điện Mercedes, được cho là mẫu EQE bất ngờ bốc cháy khi đang đỗ trong hầm đỗ xe của một khu chung cư, gây nên vụ hỏa hoạn khiến 21 người bị thương và hơn 70 chiếc ô tô bị thiêu rụi.",https://thanhnien.vn/o-to-dien-mercedes-boc-chay-trong-ham-do-xe-chung-cu-21-nguoi-bi-thuong-185240803063143219.htm
2024-08-03 16:24:00,"Google vừa công bố các bản cập nhật cho cả ứng dụng Google Maps và Waze trên iPhone, bao gồm đề xuất bãi đỗ xe và cảnh báo người dùng về các loại camera tốc độ khác nhau.",https://thanhnien.vn/google-maps-them-tinh-nang-duoc-nguoi-dung-iphone-cho-doi-tu-lau-185240803134915896.htm
2024-08-03 14:40:00,"Intel cho biết bộ xử lý Core Ultra thế hệ tiếp theo của hãng có tên mã ""Lunar Lake"" dành cho các dòng máy tính hỗ trợ trí tuệ nhân tạo (PC AI), sẽ được công bố vào đầu tháng 9 tại Berlin (Đức) .",https://thanhnien.vn/intel-sap-ra-mat-bo-xu-ly-moi-danh-cho-pc-ai-185240801162602528.htm
2024-08-03 14:13:00,"Intel vừa công bố một số thay đổi lớn đối với hoạt động kinh doanh của mình nhằm cắt giảm tổng chi phí, bao gồm sa thải khoảng 15.000 việc làm, tương đương khoảng 15% tổng lực lượng lao động tại công ty.",https://thanhnien.vn/lo-dam-intel-quyet-dinh-sa-thai-15000-nhan-vien-18524080311202669.htm
2024-08-03 13:44:00,"JBL vừa chính thức ra mắt mẫu tai nghe chống ồn thế hệ mới Live Beam 3, với điểm nổi bật là trang bị hộp sạc có màn hình cảm ứng thông minh.",https://thanhnien.vn/jbl-ra-mat-tai-nghe-chong-on-live-beam-3-moi-gia-gan-4-trieu-dong-185240803120800248.htm
2024-08-03 11:58:00,"Tại hội nghị Ban Chấp hành T.Ư Đảng sáng nay 3.8, Chủ tịch nước Tô Lâm được Ban Chấp hành T.Ư Đảng bầu làm Tổng Bí thư Ban Chấp hành T.Ư Đảng nhiệm kỳ Đại hội Đảng XIII thay cố Tổng Bí thư Nguyễn Phú Trọng.",https://thanhnien.vn/xem-nhanh-12h-ngay-3-8-chu-tich-nuoc-to-lam-duoc-bau-lam-tong-bi-thu-185240803120256106.htm
2024-08-03 12:05:00,"Bạch Công Khanh cho biết anh luôn trân trọng những nghệ sĩ từng kết hợp với mình. Tuy nhiên, sau những ồn ào không mong muốn, anh cẩn trọng hơn khi hợp tác với bất kỳ ai.",https://thanhnien.vn/bach-cong-khanh-sau-on-ao-toi-can-trong-hon-khi-chon-ca-si-song-ca-185240802215131772.htm
2024-08-03 09:09:00,"Cuộc thi Hoa hậu Hòa bình Việt Nam 2024 (Miss Grand Vietnam) sẽ khép lại với đêm chung kết đăng quang ngôi vị cao nhất vào tối nay, 3.8, tại sân khấu ngoài trời ở bờ biển NovaWorld Phan Thiết, với sự tranh tài của 36 thí sinh.",https://thanhnien.vn/10-guong-mat-duoc-du-doan-co-kha-nang-dang-quang-miss-grand-vietnam-2024-185240803075604417.htm
2024-08-03 08:30:00,"Sau hơn 6 năm trùng tu, di tích An Lăng, nơi an nghỉ của 3 vị vua Dục Đức, Thành Thái và Duy Tân vừa chính thức mở cửa đón du khách.",https://thanhnien.vn/can-canh-di-tich-an-lang-mo-cua-don-khach-sau-6-nam-trung-tu-185240802212315777.htm
2024-08-03 10:43:00,"Nữ bệnh nhân đang mang thai này từng nhập viện trong tình trạng nguy kịch, huyết áp không đo được, suy hô hấp. Sau hơn hai tuần điều trị, bệnh nhân đã hồi phục và vẫn có thể giữ được thai nhi.",https://thanhnien.vn/chay-dua-thoi-gian-cuu-song-thai-phu-bi-thuyen-tac-phoi-cap-18524080310322423.htm
2024-08-03 14:34:00,Cựu Tổng thống Mỹ Donald Trump đã đồng ý tranh luận với Phó tổng thống Kamala Harris vào ngày 4.9 do Fox News điều phối.,https://thanhnien.vn/ong-trump-de-nghi-tranh-luan-sau-khi-ba-harris-gianh-du-phieu-185240803142207596.htm
2024-08-03 13:41:00,Tờ Telegraph ngày 2.8 đưa tin cơ quan tình báo Israel (Mossad) đã thuê các đặc vụ an ninh Iran cài bom sát hại thủ lĩnh Hamas trong nhà khách nơi ông ở.,https://thanhnien.vn/tinh-bao-israel-thue-diep-vien-iran-dat-bom-am-sat-thu-linh-hamas-185240803101041249.htm
2024-08-03 13:32:00,"Tổng thống Mỹ Joe Biden đã tức giận vì Israel không báo trước về các vụ ám sát tại Trung Đông và cảnh báo sẽ không ""cứu"" nếu Tel Aviv tiếp tục leo thang.",https://thanhnien.vn/vi-sao-tong-thong-my-gian-israel-ve-cac-vu-am-sat-185240803102601261.htm
2024-08-03 12:32:00,"Một trận động đất 6,8 độ Richter đã xảy ra ở bờ biển ngoài khơi miền nam Philippines trong sáng 3.8.",https://thanhnien.vn/dong-dat-68-do-tai-mien-nam-philippines-185240803112408696.htm
2024-08-03 11:57:00,"Mexico đang đối mặt nguy cơ bạo lực băng nhóm gia tăng sau vụ Mỹ bắt giữ trùm ma túy Ismael 'El Mayo' Zambada, đồng sáng lập băng Sinaloa ở Mexico, và một trong các con trai của đối tác sáng lập là Joaquin 'El Chapo' Guzman.",https://thanhnien.vn/mexico-trong-vong-xoay-chuyen-giao-the-he-trum-ma-tuy-185240731093937781.htm
2016-01-11 09:00:00,"Cuộc gặp với diễn viên, đạo diễn người Mỹ Sean Penn là yếu tố quan trọng giúp lực lượng đặc nhiệm Mexico bắt giữ trùm ma túy khét tiếng nhất thế giới Joaquin “El Chapo” Guzman.",https://thanhnien.vn/ly-ky-vu-bat-giu-trum-ma-tuy-el-chapo-185531751.htm
2024-08-03 09:39:00,Tờ The Washington Post ngày 2.8 đăng bài báo về vụ điều tra cáo buộc cựu Tổng thống Mỹ Donald Trump nhận 10 triệu USD từ Ai Cập khi tranh cử năm 2016.,https://thanhnien.vn/ong-trump-tung-nhan-tien-nuoc-ngoai-khi-tranh-cu-nam-2016-185240803092711678.htm
2024-08-03 08:44:00,Quyền Giám đốc Mật vụ Mỹ Ronald Rowe thừa nhận cảnh sát địa phương đã cảnh báo về tay súng ám sát cựu Tổng thống Donald Trump trên mái nhà nhưng thông tin không được chuyển đến các đặc vụ kịp thời.,https://thanhnien.vn/lo-hong-khien-mat-vu-my-khong-nhan-duoc-canh-bao-ve-ke-am-sat-ong-trump-185240803083254456.htm
2024-08-03 09:37:00,"Bộ trưởng Quốc phòng Mỹ Lloyd Austin đã hủy bỏ thỏa thuận nhận tội của nghi phạm chủ mưu vụ khủng bố ngày 11.9.2001 Khalid Sheikh Mohammed, chỉ hai ngày sau khi công bố thỏa thuận.",https://thanhnien.vn/my-huy-thoa-thuan-voi-nghi-pham-chu-muu-vu-khung-bo-119-185240803092052237.htm
2024-08-03 07:57:00,Bộ Tư pháp Mỹ ngày 2.8 đã kiện TikTok và Công ty ByteDance (Trung Quốc) vì không tuân thủ những thỏa thuận về bảo vệ quyền riêng tư của trẻ em.,https://thanhnien.vn/tiktok-lai-gap-rac-roi-phap-ly-o-my-18524080307424476.htm
2024-08-03 07:38:00,Lầu Năm Góc sẽ triển khai thêm tàu chiến và chiến đấu cơ đến Trung Đông để tăng cường bảo vệ cho binh sĩ Mỹ trong khu vực và Israel.,https://thanhnien.vn/my-trien-khai-tau-chien-may-bay-chien-dau-den-trung-dong-doi-pho-iran-185240803073604554.htm
2024-08-03 07:30:00,Phó tổng thống Mỹ Kamala Harris đã có đủ số phiếu đại biểu cần thiết để trở thành đại diện đảng Dân chủ tranh cử tổng thống Mỹ vào tháng 11.,https://thanhnien.vn/ba-kamala-harris-da-du-phieu-de-dai-dien-dang-dan-chu-tranh-cu-185240803064848083.htm
2024-08-03 07:27:00,"Tập đoàn Intel (Mỹ) ngày 1.8 thông báo sẽ cắt giảm 15% lực lượng lao động khổng lồ của mình, khoảng 15.000 việc làm, theo Đài ABC News.",https://thanhnien.vn/intel-se-cat-giam-15000-viec-lam-185240802212927263.htm
2024-02-23 07:00:00,"Sau nhiều đồn đoán, Intel đã chính thức công bố chiến lược phát triển mảng đúc chip bán dẫn như một bước đi quan trọng trong nỗ lực của Mỹ nhằm tái cấu trúc chuỗi cung ứng ngành này.",https://thanhnien.vn/cuoc-choi-lon-cua-intel-trong-chien-luoc-cua-my-18524022223044881.htm
2024-08-03 12:15:00,"Bà Lê Thúy Hằng, Tổng giám đốc Công ty TNHH MTV vàng bạc đá quý Sài Gòn (SJC), vừa chính thức lên tiếng làm rõ nhiều vấn đề xung quanh thông tin công ty ngừng mua vàng miếng SJC móp méo và vàng miếng SJC một chữ.",https://thanhnien.vn/sep-sjc-len-tieng-ve-viec-ngung-mua-vang-mieng-sjc-mop-meo-185240803114855241.htm
2024-08-03 09:06:00,"Giá USD tự do tăng, ngược chiều so với các ngân hàng cũng như sự giảm mạnh của đồng bạc xanh trên thị trường quốc tế.",https://thanhnien.vn/gia-usd-hom-nay-382024-do-tu-do-tang-185240803084115592.htm
2024-08-03 08:08:00,UBND TPHCM có văn bản gửi Sở GTVT TPHCM về chủ trương điều chỉnh thời gian thí điểm xe buýt điện hoạt động trên địa bàn thành phố.,https://thanhnien.vn/tphcm-khong-tang-tro-gia-cho-buyt-dien-185240803080405049.htm
2024-07-31 14:06:00,"Tại cuộc gặp Thủ tướng Phạm Minh Chính sáng 31.7, trong chương trình chuyến thăm cấp nhà nước tới Ấn Độ, lãnh đạo các tập đoàn dược hàng đầu Ấn Độ bày tỏ mong muốn mở rộng các dự án hàng tỉ USD vào Việt Nam trong lĩnh vực dược phẩm.",https://thanhnien.vn/tap-doan-an-do-muon-dau-tu-cong-vien-duoc-ti-usd-tai-viet-nam-185240731130010432.htm
2024-08-03 15:47:00,"Sáng 3.8, Công ty CP Hàng tiêu dùng Phúc Sinh phối hợp với Tạp chí Doanh Nhân Sài Gòn tổ chức lễ ra mắt Quỹ “K Coffee & Cherry chia sẻ yêu thương” với sự tài trợ của thương hiệu cà phê K Coffee và bé Cherry 9 tuổi.",https://thanhnien.vn/phuc-sinh-ra-mat-quy-thien-nguyen-ho-tro-benh-nhi-kho-khan-185240803153608281.htm
2024-08-03 14:54:00,"Ngày 2.8, Công ty Bảo hiểm Nhân thọ Dai-ichi Việt Nam (Dai-ichi Life Việt Nam) đã được vinh danh vị trí Top 3 trong ""Top 10 Công ty Bảo hiểm Nhân thọ uy tín năm 2024” và Top 2 trong khối Doanh nghiệp Bảo hiểm Nhân thọ nước ngoài hoạt động tại Việt Nam trong Lễ Công bố “Top 10 Công ty uy tín ngành Ngân hàng-Bảo hiểm-Công nghệ-Nông nghiệp Công nghệ cao năm 2024"".",https://thanhnien.vn/dai-ichi-life-viet-nam-dat-top-10-cong-ty-bao-hiem-nhan-tho-uy-tin-nam-2024-185240803142435394.htm
2024-08-03 14:48:00,"Hãng hàng không Vietjet năm nay được bình chọn và vinh danh với tại hai hạng mục giải thưởng quan trọng là ""Vận tải bền vững tiêu biểu"" và ""Chiến lược nhân sự vì sự phát triển bền vững”.",https://thanhnien.vn/vietjet-duoc-vinh-danh-trong-top-50-doanh-nghiep-phat-trien-ben-vung-tieu-bieu-2024-185240803143241741.htm
2024-08-03 11:30:00,"Tối 2.8, PNJ được vinh danh ở 3 hạng mục E (Môi trường), S (Xã hội) và G (Quản trị) tại giải thưởng phát triển bền vững TOP50 CSA 2024, do báo Nhịp cầu đầu tư công bố. Đây là năm thứ hai liên tiếp PNJ lập cú hat-trick ngoạn mục.",https://thanhnien.vn/pnj-2-lan-lap-hat-trick-esg-nho-chien-luoc-toan-dien-va-can-bang-185240803103426902.htm
